State,AssessmentFeeId,Rate,EffectiveDate,ExpirationDate
FL,,Yellow,2021-01-01,2022-01-01
FL,,Yellow,2021-01-01,2022-01-01
FL,,Yellow,2021-01-01,2022-01-01
FL,,Red,2021-01-01,2022-01-01
FL,,Red,2021-01-01,2022-01-01
FL,,Red,2021-01-01,2022-01-01
FL,,Green,2021-01-01,2022-01-01
FL,,Green,2021-01-01,2022-01-01
FL,,Yellow,2021-01-01,2022-01-01
FL,,Yellow,2021-01-01,2022-01-01
FL,,Yellow,2021-01-01,2022-01-01
FL,,Yellow,2021-01-01,2022-01-01
FL,,Yellow,2021-01-01,2022-01-01
FL,,Yellow,2021-01-01,2022-01-01
FL,,Yellow,2021-01-01,2022-01-01
FL,,Yellow,2021-01-01,2022-01-01
FL,,Yellow,2021-01-01,2022-01-01
FL,,Yellow,2021-01-01,2022-01-01
FL,,Yellow,2021-01-01,2022-01-01
FL,,Yellow,2021-01-01,2022-01-01
FL,,Red,2021-01-01,2022-01-01
FL,,Red,2021-01-01,2022-01-01
FL,,Orange,2021-01-01,2022-01-01
FL,,Red,2021-01-01,2022-01-01
FL,,Yellow,2021-01-01,2022-01-01
FL,,Green,2021-01-01,2022-01-01
FL,,Red,2021-01-01,2022-01-01
FL,,Green,2021-01-01,2022-01-01
FL,,Green,2021-01-01,2022-01-01
FL,,Yellow,2021-01-01,2022-01-01
FL,,Yellow,2021-01-01,2022-01-01
FL,,Yellow,2021-01-01,2022-01-01
FL,,Yellow,2021-01-01,2022-01-01
FL,,Yellow,2021-01-01,2022-01-01
FL,,Yellow,2021-01-01,2022-01-01
FL,,Yellow,2021-01-01,2022-01-01
FL,,Yellow,2021-01-01,2022-01-01
FL,,Black,2021-01-01,2022-01-01
FL,,Yellow,2021-01-01,2022-01-01
FL,,Green,2021-01-01,2022-01-01
FL,,Yellow,2021-01-01,2022-01-01
FL,,Yellow,2021-01-01,2022-01-01
FL,,Yellow,2021-01-01,2022-01-01
FL,,Red,2021-01-01,2022-01-01
FL,,Yellow,2021-01-01,2022-01-01
FL,,Red,2021-01-01,2022-01-01
FL,,Yellow,2021-01-01,2022-01-01
FL,,Green,2021-01-01,2022-01-01
FL,,Green,2021-01-01,2022-01-01
FL,,Black,2021-01-01,2022-01-01
FL,,Yellow,2021-01-01,2022-01-01
FL,,Red,2021-01-01,2022-01-01
FL,,Yellow,2021-01-01,2022-01-01
FL,,Yellow,2021-01-01,2022-01-01
FL,,Yellow,2021-01-01,2022-01-01
FL,,Orange,2021-01-01,2022-01-01
FL,,Yellow,2021-01-01,2022-01-01
FL,,Yellow,2021-01-01,2022-01-01
FL,,Yellow,2021-01-01,2022-01-01
FL,,Yellow,2021-01-01,2022-01-01
FL,,Red,2021-01-01,2022-01-01
FL,,Orange,2021-01-01,2022-01-01
FL,,Green,2021-01-01,2022-01-01
FL,,Black,2021-01-01,2022-01-01
FL,,Red,2021-01-01,2022-01-01
FL,,Orange,2021-01-01,2022-01-01
FL,,Red,2021-01-01,2022-01-01
FL,,Yellow,2021-01-01,2022-01-01
FL,,Yellow,2021-01-01,2022-01-01
FL,,Yellow,2021-01-01,2022-01-01
FL,,Yellow,2021-01-01,2022-01-01
FL,,Yellow,2021-01-01,2022-01-01
FL,,Yellow,2021-01-01,2022-01-01
FL,,Yellow,2021-01-01,2022-01-01
FL,,Green,2021-01-01,2022-01-01
FL,,Green,2021-01-01,2022-01-01
FL,,Yellow,2021-01-01,2022-01-01
FL,,Yellow,2021-01-01,2022-01-01
FL,,Yellow,2021-01-01,2022-01-01
FL,,Yellow,2021-01-01,2022-01-01
FL,,Yellow,2021-01-01,2022-01-01
FL,,Yellow,2021-01-01,2022-01-01
FL,,Green,2021-01-01,2022-01-01
FL,,Orange,2021-01-01,2022-01-01
FL,,Orange,2021-01-01,2022-01-01
FL,,Red,2021-01-01,2022-01-01
FL,,Yellow,2021-01-01,2022-01-01
FL,,Yellow,2021-01-01,2022-01-01
FL,,Yellow,2021-01-01,2022-01-01
FL,,Yellow,2021-01-01,2022-01-01
FL,,Yellow,2021-01-01,2022-01-01
FL,,Yellow,2021-01-01,2022-01-01
FL,,Yellow,2021-01-01,2022-01-01
FL,,Yellow,2021-01-01,2022-01-01
FL,,Yellow,2021-01-01,2022-01-01
FL,,Yellow,2021-01-01,2022-01-01
FL,,Green,2021-01-01,2022-01-01
FL,,Orange,2021-01-01,2022-01-01
FL,,Green,2021-01-01,2022-01-01
FL,,Green,2021-01-01,2022-01-01
FL,,Green,2021-01-01,2022-01-01
FL,,Green,2021-01-01,2022-01-01
FL,,Red,2021-01-01,2022-01-01
FL,,Red,2021-01-01,2022-01-01
FL,,Yellow,2021-01-01,2022-01-01
FL,,Yellow,2021-01-01,2022-01-01
FL,,Green,2021-01-01,2022-01-01
FL,,Green,2021-01-01,2022-01-01
FL,,Yellow,2021-01-01,2022-01-01
FL,,Green,2021-01-01,2022-01-01
FL,,Yellow,2021-01-01,2022-01-01
FL,,Red,2021-01-01,2022-01-01
FL,,Red,2021-01-01,2022-01-01
FL,,Red,2021-01-01,2022-01-01
FL,,Red,2021-01-01,2022-01-01
FL,,Red,2021-01-01,2022-01-01
FL,,Black,2021-01-01,2022-01-01
FL,,Green,2021-01-01,2022-01-01
FL,,Black,2021-01-01,2022-01-01
FL,,Black,2021-01-01,2022-01-01
FL,,Red,2021-01-01,2022-01-01
FL,,Yellow,2021-01-01,2022-01-01
FL,,Yellow,2021-01-01,2022-01-01
FL,,Yellow,2021-01-01,2022-01-01
FL,,Green,2021-01-01,2022-01-01
FL,,Yellow,2021-01-01,2022-01-01
FL,,Yellow,2021-01-01,2022-01-01
FL,,Yellow,2021-01-01,2022-01-01
FL,,Yellow,2021-01-01,2022-01-01
FL,,Red,2021-01-01,2022-01-01
FL,,Black,2021-01-01,2022-01-01
FL,,Red,2021-01-01,2022-01-01
FL,,Red,2021-01-01,2022-01-01
FL,,Black,2021-01-01,2022-01-01
FL,,Black,2021-01-01,2022-01-01
FL,,Red,2021-01-01,2022-01-01
FL,,Green,2021-01-01,2022-01-01
FL,,Red,2021-01-01,2022-01-01
FL,,Yellow,2021-01-01,2022-01-01
FL,,Yellow,2021-01-01,2022-01-01
FL,,Red,2021-01-01,2022-01-01
FL,,Orange,2021-01-01,2022-01-01
FL,,Black,2021-01-01,2022-01-01
FL,,Black,2021-01-01,2022-01-01
FL,,Red,2021-01-01,2022-01-01
FL,,Red,2021-01-01,2022-01-01
FL,,Red,2021-01-01,2022-01-01
FL,,Green,2021-01-01,2022-01-01
FL,,Yellow,2021-01-01,2022-01-01
FL,,Orange,2021-01-01,2022-01-01
FL,,Yellow,2021-01-01,2022-01-01
FL,,Yellow,2021-01-01,2022-01-01
FL,,Yellow,2021-01-01,2022-01-01
FL,,Green,2021-01-01,2022-01-01
FL,,Yellow,2021-01-01,2022-01-01
FL,,Orange,2021-01-01,2022-01-01
FL,,Yellow,2021-01-01,2022-01-01
FL,,Yellow,2021-01-01,2022-01-01
FL,,Black,2021-01-01,2022-01-01
FL,,Yellow,2021-01-01,2022-01-01
FL,,Orange,2021-01-01,2022-01-01
FL,,Orange,2021-01-01,2022-01-01
FL,,Orange,2021-01-01,2022-01-01
FL,,Orange,2021-01-01,2022-01-01
FL,,Orange,2021-01-01,2022-01-01
FL,,Orange,2021-01-01,2022-01-01
FL,,Yellow,2021-01-01,2022-01-01
FL,,Black,2021-01-01,2022-01-01
FL,,Black,2021-01-01,2022-01-01
FL,,Yellow,2021-01-01,2022-01-01
FL,,Yellow,2021-01-01,2022-01-01
FL,,Red,2021-01-01,2022-01-01
FL,,Orange,2021-01-01,2022-01-01
FL,,Orange,2021-01-01,2022-01-01
FL,,Red,2021-01-01,2022-01-01
FL,,Red,2021-01-01,2022-01-01
FL,,Red,2021-01-01,2022-01-01
FL,,Red,2021-01-01,2022-01-01
FL,,Orange,2021-01-01,2022-01-01
FL,,Yellow,2021-01-01,2022-01-01
FL,,Black,2021-01-01,2022-01-01
FL,,Yellow,2021-01-01,2022-01-01
FL,,Orange,2021-01-01,2022-01-01
FL,,Red,2021-01-01,2022-01-01
FL,,Orange,2021-01-01,2022-01-01
FL,,Orange,2021-01-01,2022-01-01
FL,,Black,2021-01-01,2022-01-01
FL,,Red,2021-01-01,2022-01-01
FL,,Red,2021-01-01,2022-01-01
FL,,Black,2021-01-01,2022-01-01
FL,,Black,2021-01-01,2022-01-01
FL,,Black,2021-01-01,2022-01-01
FL,,Black,2021-01-01,2022-01-01
FL,,Black,2021-01-01,2022-01-01
FL,,Black,2021-01-01,2022-01-01
FL,,Black,2021-01-01,2022-01-01
FL,,Black,2021-01-01,2022-01-01
FL,,Black,2021-01-01,2022-01-01
FL,,Black,2021-01-01,2022-01-01
FL,,Orange,2021-01-01,2022-01-01
FL,,Red,2021-01-01,2022-01-01
FL,,Red,2021-01-01,2022-01-01
FL,,Black,2021-01-01,2022-01-01
FL,,Black,2021-01-01,2022-01-01
FL,,Red,2021-01-01,2022-01-01
FL,,Black,2021-01-01,2022-01-01
FL,,Black,2021-01-01,2022-01-01
FL,,Red,2021-01-01,2022-01-01
FL,,Red,2021-01-01,2022-01-01
FL,,Orange,2021-01-01,2022-01-01
FL,,Yellow,2021-01-01,2022-01-01
FL,,Yellow,2021-01-01,2022-01-01
FL,,Green,2021-01-01,2022-01-01
FL,,Black,2021-01-01,2022-01-01
FL,,Black,2021-01-01,2022-01-01
FL,,Black,2021-01-01,2022-01-01
FL,,Black,2021-01-01,2022-01-01
FL,,Red,2021-01-01,2022-01-01
FL,,Black,2021-01-01,2022-01-01
FL,,Black,2021-01-01,2022-01-01
FL,,Black,2021-01-01,2022-01-01
FL,,Red,2021-01-01,2022-01-01
FL,,Orange,2021-01-01,2022-01-01
FL,,Black,2021-01-01,2022-01-01
FL,,Black,2021-01-01,2022-01-01
FL,,Black,2021-01-01,2022-01-01
FL,,Black,2021-01-01,2022-01-01
FL,,Black,2021-01-01,2022-01-01
FL,,Black,2021-01-01,2022-01-01
FL,,Black,2021-01-01,2022-01-01
FL,,Black,2021-01-01,2022-01-01
FL,,Black,2021-01-01,2022-01-01
FL,,Black,2021-01-01,2022-01-01
FL,,Black,2021-01-01,2022-01-01
FL,,Black,2021-01-01,2022-01-01
FL,,Black,2021-01-01,2022-01-01
FL,,Black,2021-01-01,2022-01-01
FL,,Black,2021-01-01,2022-01-01
FL,,Black,2021-01-01,2022-01-01
FL,,Black,2021-01-01,2022-01-01
FL,,Black,2021-01-01,2022-01-01
FL,,Black,2021-01-01,2022-01-01
FL,,Black,2021-01-01,2022-01-01
FL,,Black,2021-01-01,2022-01-01
FL,,Black,2021-01-01,2022-01-01
FL,,Black,2021-01-01,2022-01-01
FL,,Black,2021-01-01,2022-01-01
FL,,Orange,2021-01-01,2022-01-01
FL,,Black,2021-01-01,2022-01-01
FL,,Red,2021-01-01,2022-01-01
FL,,Orange,2021-01-01,2022-01-01
FL,,Red,2021-01-01,2022-01-01
FL,,Black,2021-01-01,2022-01-01
FL,,Black,2021-01-01,2022-01-01
FL,,Black,2021-01-01,2022-01-01
FL,,Black,2021-01-01,2022-01-01
FL,,Black,2021-01-01,2022-01-01
FL,,Black,2021-01-01,2022-01-01
FL,,Black,2021-01-01,2022-01-01
FL,,Black,2021-01-01,2022-01-01
FL,,Red,2021-01-01,2022-01-01
FL,,Orange,2021-01-01,2022-01-01
FL,,Red,2021-01-01,2022-01-01
FL,,Orange,2021-01-01,2022-01-01
FL,,Red,2021-01-01,2022-01-01
FL,,Red,2021-01-01,2022-01-01
FL,,Black,2021-01-01,2022-01-01
FL,,Black,2021-01-01,2022-01-01
FL,,Black,2021-01-01,2022-01-01
FL,,Black,2021-01-01,2022-01-01
FL,,Black,2021-01-01,2022-01-01
FL,,Black,2021-01-01,2022-01-01
FL,,Black,2021-01-01,2022-01-01
FL,,Black,2021-01-01,2022-01-01
FL,,Black,2021-01-01,2022-01-01
FL,,Black,2021-01-01,2022-01-01
FL,,Black,2021-01-01,2022-01-01
FL,,NA,2021-01-01,2022-01-01
FL,,NA,2021-01-01,2022-01-01
FL,,Black,2021-01-01,2022-01-01
FL,,Black,2021-01-01,2022-01-01
FL,,Yellow,2021-01-01,2022-01-01
FL,,Black,2021-01-01,2022-01-01
FL,,Black,2021-01-01,2022-01-01
FL,,Black,2021-01-01,2022-01-01
FL,,Black,2021-01-01,2022-01-01
FL,,Orange,2021-01-01,2022-01-01
FL,,Red,2021-01-01,2022-01-01
FL,,Green,2021-01-01,2022-01-01
FL,,Black,2021-01-01,2022-01-01
FL,,Black,2021-01-01,2022-01-01
FL,,Orange,2021-01-01,2022-01-01
FL,,Red,2021-01-01,2022-01-01
FL,,Black,2021-01-01,2022-01-01
FL,,Green,2021-01-01,2022-01-01
FL,,Yellow,2021-01-01,2022-01-01
FL,,Green,2021-01-01,2022-01-01
FL,,Green,2021-01-01,2022-01-01
FL,,Green,2021-01-01,2022-01-01
FL,,Green,2021-01-01,2022-01-01
FL,,Green,2021-01-01,2022-01-01
FL,,Green,2021-01-01,2022-01-01
FL,,Green,2021-01-01,2022-01-01
FL,,Green,2021-01-01,2022-01-01
FL,,Green,2021-01-01,2022-01-01
FL,,Green,2021-01-01,2022-01-01
FL,,Green,2021-01-01,2022-01-01
FL,,Yellow,2021-01-01,2022-01-01
FL,,Yellow,2021-01-01,2022-01-01
FL,,Green,2021-01-01,2022-01-01
FL,,Green,2021-01-01,2022-01-01
FL,,Green,2021-01-01,2022-01-01
FL,,Green,2021-01-01,2022-01-01
FL,,Green,2021-01-01,2022-01-01
FL,,Green,2021-01-01,2022-01-01
FL,,Green,2021-01-01,2022-01-01
FL,,Red,2021-01-01,2022-01-01
FL,,Red,2021-01-01,2022-01-01
FL,,Red,2021-01-01,2022-01-01
FL,,Green,2021-01-01,2022-01-01
FL,,Green,2021-01-01,2022-01-01
FL,,Yellow,2021-01-01,2022-01-01
FL,,Yellow,2021-01-01,2022-01-01
FL,,Green,2021-01-01,2022-01-01
FL,,Green,2021-01-01,2022-01-01
FL,,Red,2021-01-01,2022-01-01
FL,,Orange,2021-01-01,2022-01-01
FL,,Green,2021-01-01,2022-01-01
FL,,Red,2021-01-01,2022-01-01
FL,,Yellow,2021-01-01,2022-01-01
FL,,Red,2021-01-01,2022-01-01
FL,,Red,2021-01-01,2022-01-01
FL,,Red,2021-01-01,2022-01-01
FL,,Black,2021-01-01,2022-01-01
FL,,Black,2021-01-01,2022-01-01
FL,,Black,2021-01-01,2022-01-01
FL,,Black,2021-01-01,2022-01-01
FL,,Yellow,2021-01-01,2022-01-01
FL,,Green,2021-01-01,2022-01-01
FL,,Yellow,2021-01-01,2022-01-01
FL,,Red,2021-01-01,2022-01-01
FL,,Orange,2021-01-01,2022-01-01
FL,,Orange,2021-01-01,2022-01-01
FL,,Green,2021-01-01,2022-01-01
FL,,Green,2021-01-01,2022-01-01
FL,,Orange,2021-01-01,2022-01-01
FL,,Green,2021-01-01,2022-01-01
FL,,Green,2021-01-01,2022-01-01
FL,,Red,2021-01-01,2022-01-01
FL,,Yellow,2021-01-01,2022-01-01
FL,,Black,2021-01-01,2022-01-01
FL,,Yellow,2021-01-01,2022-01-01
FL,,Black,2021-01-01,2022-01-01
FL,,Black,2021-01-01,2022-01-01
FL,,Black,2021-01-01,2022-01-01
FL,,Orange,2021-01-01,2022-01-01
FL,,Yellow,2021-01-01,2022-01-01
FL,,Yellow,2021-01-01,2022-01-01
FL,,Yellow,2021-01-01,2022-01-01
FL,,Black,2021-01-01,2022-01-01
FL,,Yellow,2021-01-01,2022-01-01
FL,,Black,2021-01-01,2022-01-01
FL,,Black,2021-01-01,2022-01-01
FL,,Black,2021-01-01,2022-01-01
FL,,Yellow,2021-01-01,2022-01-01
FL,,Orange,2021-01-01,2022-01-01
FL,,Green,2021-01-01,2022-01-01
FL,,Black,2021-01-01,2022-01-01
FL,,Orange,2021-01-01,2022-01-01
FL,,Yellow,2021-01-01,2022-01-01
FL,,Green,2021-01-01,2022-01-01
FL,,Black,2021-01-01,2022-01-01
FL,,Yellow,2021-01-01,2022-01-01
FL,,Black,2021-01-01,2022-01-01
FL,,Black,2021-01-01,2022-01-01
FL,,Green,2021-01-01,2022-01-01
FL,,Yellow,2021-01-01,2022-01-01
FL,,Yellow,2021-01-01,2022-01-01
FL,,Yellow,2021-01-01,2022-01-01
FL,,Yellow,2021-01-01,2022-01-01
FL,,Green,2021-01-01,2022-01-01
FL,,Green,2021-01-01,2022-01-01
FL,,Orange,2021-01-01,2022-01-01
FL,,Orange,2021-01-01,2022-01-01
FL,,Yellow,2021-01-01,2022-01-01
FL,,Orange,2021-01-01,2022-01-01
FL,,Green,2021-01-01,2022-01-01
FL,,Green,2021-01-01,2022-01-01
FL,,Red,2021-01-01,2022-01-01
FL,,Green,2021-01-01,2022-01-01
FL,,Green,2021-01-01,2022-01-01
FL,,Red,2021-01-01,2022-01-01
FL,,Red,2021-01-01,2022-01-01
FL,,Green,2021-01-01,2022-01-01
FL,,Yellow,2021-01-01,2022-01-01
FL,,Yellow,2021-01-01,2022-01-01
FL,,Orange,2021-01-01,2022-01-01
FL,,Black,2021-01-01,2022-01-01
FL,,Red,2021-01-01,2022-01-01
FL,,Orange,2021-01-01,2022-01-01
FL,,Yellow,2021-01-01,2022-01-01
FL,,Green,2021-01-01,2022-01-01
FL,,Green,2021-01-01,2022-01-01
FL,,Green,2021-01-01,2022-01-01
FL,,Yellow,2021-01-01,2022-01-01
FL,,Green,2021-01-01,2022-01-01
FL,,Black,2021-01-01,2022-01-01
FL,,Green,2021-01-01,2022-01-01
FL,,Green,2021-01-01,2022-01-01
FL,,Black,2021-01-01,2022-01-01
FL,,Black,2021-01-01,2022-01-01
FL,,Yellow,2021-01-01,2022-01-01
FL,,Yellow,2021-01-01,2022-01-01
FL,,Green,2021-01-01,2022-01-01
FL,,Green,2021-01-01,2022-01-01
FL,,Orange,2021-01-01,2022-01-01
FL,,Red,2021-01-01,2022-01-01
FL,,Orange,2021-01-01,2022-01-01
FL,,Black,2021-01-01,2022-01-01
FL,,Black,2021-01-01,2022-01-01
FL,,Orange,2021-01-01,2022-01-01
FL,,Red,2021-01-01,2022-01-01
FL,,Black,2021-01-01,2022-01-01
FL,,Green,2021-01-01,2022-01-01
FL,,Green,2021-01-01,2022-01-01
FL,,Orange,2021-01-01,2022-01-01
FL,,Black,2021-01-01,2022-01-01
FL,,Yellow,2021-01-01,2022-01-01
FL,,Yellow,2021-01-01,2022-01-01
FL,,Green,2021-01-01,2022-01-01
FL,,Green,2021-01-01,2022-01-01
FL,,Yellow,2021-01-01,2022-01-01
FL,,Green,2021-01-01,2022-01-01
FL,,Orange,2021-01-01,2022-01-01
FL,,Orange,2021-01-01,2022-01-01
FL,,Green,2021-01-01,2022-01-01
FL,,Orange,2021-01-01,2022-01-01
FL,,Green,2021-01-01,2022-01-01
GA,,Green,2021-01-01,2022-01-01
GA,,Green,2021-01-01,2022-01-01
GA,,Green,2021-01-01,2022-01-01
GA,,Red,2021-01-01,2022-01-01
GA,,Green,2021-01-01,2022-01-01
GA,,Red,2021-01-01,2022-01-01
GA,,Green,2021-01-01,2022-01-01
GA,,Green,2021-01-01,2022-01-01
GA,,Red,2021-01-01,2022-01-01
GA,,Black,2021-01-01,2022-01-01
GA,,Black,2021-01-01,2022-01-01
GA,,Black,2021-01-01,2022-01-01
GA,,Black,2021-01-01,2022-01-01
GA,,Green,2021-01-01,2022-01-01
GA,,Black,2021-01-01,2022-01-01
GA,,Orange,2021-01-01,2022-01-01
GA,,Red,2021-01-01,2022-01-01
GA,,Black,2021-01-01,2022-01-01
GA,,Red,2021-01-01,2022-01-01
GA,,Red,2021-01-01,2022-01-01
GA,,NA,2021-01-01,2022-01-01
GA,,Black,2021-01-01,2022-01-01
GA,,Black,2021-01-01,2022-01-01
GA,,Green,2021-01-01,2022-01-01
GA,,Black,2021-01-01,2022-01-01
GA,,NA,2021-01-01,2022-01-01
GA,,Black,2021-01-01,2022-01-01
GA,,Black,2021-01-01,2022-01-01
GA,,Black,2021-01-01,2022-01-01
GA,,Black,2021-01-01,2022-01-01
GA,,Black,2021-01-01,2022-01-01
GA,,Black,2021-01-01,2022-01-01
GA,,Red,2021-01-01,2022-01-01
GA,,Black,2021-01-01,2022-01-01
GA,,Red,2021-01-01,2022-01-01
GA,,Black,2021-01-01,2022-01-01
GA,,Black,2021-01-01,2022-01-01
GA,,Red,2021-01-01,2022-01-01
GA,,Red,2021-01-01,2022-01-01
GA,,Black,2021-01-01,2022-01-01
GA,,Red,2021-01-01,2022-01-01
GA,,Black,2021-01-01,2022-01-01
GA,,Red,2021-01-01,2022-01-01
GA,,Red,2021-01-01,2022-01-01
GA,,Red,2021-01-01,2022-01-01
GA,,Red,2021-01-01,2022-01-01
GA,,Red,2021-01-01,2022-01-01
GA,,Red,2021-01-01,2022-01-01
GA,,Orange,2021-01-01,2022-01-01
GA,,Red,2021-01-01,2022-01-01
GA,,Yellow,2021-01-01,2022-01-01
GA,,Green,2021-01-01,2022-01-01
GA,,Red,2021-01-01,2022-01-01
GA,,Yellow,2021-01-01,2022-01-01
GA,,Orange,2021-01-01,2022-01-01
GA,,Green,2021-01-01,2022-01-01
GA,,Green,2021-01-01,2022-01-01
GA,,Yellow,2021-01-01,2022-01-01
GA,,Green,2021-01-01,2022-01-01
GA,,Black,2021-01-01,2022-01-01
GA,,Red,2021-01-01,2022-01-01
GA,,Red,2021-01-01,2022-01-01
GA,,Green,2021-01-01,2022-01-01
GA,,Green,2021-01-01,2022-01-01
GA,,Green,2021-01-01,2022-01-01
GA,,Yellow,2021-01-01,2022-01-01
GA,,Black,2021-01-01,2022-01-01
GA,,Red,2021-01-01,2022-01-01
GA,,Green,2021-01-01,2022-01-01
GA,,Yellow,2021-01-01,2022-01-01
GA,,Green,2021-01-01,2022-01-01
GA,,Green,2021-01-01,2022-01-01
GA,,Red,2021-01-01,2022-01-01
GA,,Red,2021-01-01,2022-01-01
GA,,Red,2021-01-01,2022-01-01
GA,,Yellow,2021-01-01,2022-01-01
GA,,Yellow,2021-01-01,2022-01-01
GA,,Yellow,2021-01-01,2022-01-01
GA,,Yellow,2021-01-01,2022-01-01
GA,,Yellow,2021-01-01,2022-01-01
GA,,Yellow,2021-01-01,2022-01-01
GA,,Yellow,2021-01-01,2022-01-01
GA,,Yellow,2021-01-01,2022-01-01
GA,,Yellow,2021-01-01,2022-01-01
GA,,Orange,2021-01-01,2022-01-01
GA,,Yellow,2021-01-01,2022-01-01
GA,,Green,2021-01-01,2022-01-01
GA,,Yellow,2021-01-01,2022-01-01
GA,,Green,2021-01-01,2022-01-01
GA,,Green,2021-01-01,2022-01-01
GA,,Orange,2021-01-01,2022-01-01
GA,,Green,2021-01-01,2022-01-01
GA,,Green,2021-01-01,2022-01-01
GA,,Yellow,2021-01-01,2022-01-01
GA,,Green,2021-01-01,2022-01-01
GA,,Red,2021-01-01,2022-01-01
GA,,Red,2021-01-01,2022-01-01
GA,,Orange,2021-01-01,2022-01-01
GA,,Orange,2021-01-01,2022-01-01
GA,,Orange,2021-01-01,2022-01-01
GA,,Orange,2021-01-01,2022-01-01
GA,,Orange,2021-01-01,2022-01-01
GA,,Black,2021-01-01,2022-01-01
GA,,Black,2021-01-01,2022-01-01
GA,,Black,2021-01-01,2022-01-01
GA,,Black,2021-01-01,2022-01-01
GA,,Red,2021-01-01,2022-01-01
GA,,Red,2021-01-01,2022-01-01
GA,,Orange,2021-01-01,2022-01-01
GA,,Orange,2021-01-01,2022-01-01
GA,,Orange,2021-01-01,2022-01-01
GA,,Yellow,2021-01-01,2022-01-01
GA,,Orange,2021-01-01,2022-01-01
GA,,Yellow,2021-01-01,2022-01-01
GA,,Yellow,2021-01-01,2022-01-01
GA,,Yellow,2021-01-01,2022-01-01
GA,,Yellow,2021-01-01,2022-01-01
GA,,Yellow,2021-01-01,2022-01-01
GA,,Green,2021-01-01,2022-01-01
GA,,Green,2021-01-01,2022-01-01
GA,,Red,2021-01-01,2022-01-01
GA,,Red,2021-01-01,2022-01-01
GA,,Orange,2021-01-01,2022-01-01
GA,,Red,2021-01-01,2022-01-01
GA,,Red,2021-01-01,2022-01-01
GA,,Red,2021-01-01,2022-01-01
GA,,Yellow,2021-01-01,2022-01-01
GA,,Red,2021-01-01,2022-01-01
GA,,Red,2021-01-01,2022-01-01
GA,,Red,2021-01-01,2022-01-01
GA,,Yellow,2021-01-01,2022-01-01
GA,,Yellow,2021-01-01,2022-01-01
GA,,Red,2021-01-01,2022-01-01
GA,,Green,2021-01-01,2022-01-01
GA,,Green,2021-01-01,2022-01-01
GA,,Red,2021-01-01,2022-01-01
GA,,Red,2021-01-01,2022-01-01
GA,,Red,2021-01-01,2022-01-01
GA,,Red,2021-01-01,2022-01-01
GA,,Black,2021-01-01,2022-01-01
GA,,Green,2021-01-01,2022-01-01
GA,,Red,2021-01-01,2022-01-01
GA,,Yellow,2021-01-01,2022-01-01
GA,,Yellow,2021-01-01,2022-01-01
GA,,Yellow,2021-01-01,2022-01-01
GA,,Red,2021-01-01,2022-01-01
GA,,Yellow,2021-01-01,2022-01-01
GA,,Yellow,2021-01-01,2022-01-01
GA,,Yellow,2021-01-01,2022-01-01
GA,,Red,2021-01-01,2022-01-01
GA,,Red,2021-01-01,2022-01-01
GA,,Green,2021-01-01,2022-01-01
GA,,Green,2021-01-01,2022-01-01
GA,,Yellow,2021-01-01,2022-01-01
GA,,Yellow,2021-01-01,2022-01-01
GA,,Yellow,2021-01-01,2022-01-01
GA,,Yellow,2021-01-01,2022-01-01
GA,,Yellow,2021-01-01,2022-01-01
GA,,Yellow,2021-01-01,2022-01-01
GA,,Yellow,2021-01-01,2022-01-01
GA,,Yellow,2021-01-01,2022-01-01
GA,,Yellow,2021-01-01,2022-01-01
GA,,Yellow,2021-01-01,2022-01-01
GA,,Yellow,2021-01-01,2022-01-01
GA,,Red,2021-01-01,2022-01-01
GA,,Red,2021-01-01,2022-01-01
GA,,Orange,2021-01-01,2022-01-01
GA,,Red,2021-01-01,2022-01-01
GA,,Yellow,2021-01-01,2022-01-01
GA,,Green,2021-01-01,2022-01-01
GA,,Red,2021-01-01,2022-01-01
GA,,Green,2021-01-01,2022-01-01
GA,,Green,2021-01-01,2022-01-01
GA,,Yellow,2021-01-01,2022-01-01
GA,,Yellow,2021-01-01,2022-01-01
GA,,Yellow,2021-01-01,2022-01-01
GA,,Yellow,2021-01-01,2022-01-01
GA,,Yellow,2021-01-01,2022-01-01
GA,,Yellow,2021-01-01,2022-01-01
GA,,Yellow,2021-01-01,2022-01-01
GA,,Yellow,2021-01-01,2022-01-01
GA,,Black,2021-01-01,2022-01-01
GA,,Yellow,2021-01-01,2022-01-01
GA,,Green,2021-01-01,2022-01-01
GA,,Yellow,2021-01-01,2022-01-01
GA,,Yellow,2021-01-01,2022-01-01
GA,,Yellow,2021-01-01,2022-01-01
GA,,Red,2021-01-01,2022-01-01
GA,,Yellow,2021-01-01,2022-01-01
GA,,Red,2021-01-01,2022-01-01
GA,,Yellow,2021-01-01,2022-01-01
GA,,Green,2021-01-01,2022-01-01
GA,,Green,2021-01-01,2022-01-01
GA,,Black,2021-01-01,2022-01-01
GA,,Yellow,2021-01-01,2022-01-01
GA,,Red,2021-01-01,2022-01-01
GA,,Yellow,2021-01-01,2022-01-01
GA,,Yellow,2021-01-01,2022-01-01
GA,,Yellow,2021-01-01,2022-01-01
GA,,Orange,2021-01-01,2022-01-01
GA,,Yellow,2021-01-01,2022-01-01
GA,,Yellow,2021-01-01,2022-01-01
GA,,Yellow,2021-01-01,2022-01-01
GA,,Yellow,2021-01-01,2022-01-01
GA,,Red,2021-01-01,2022-01-01
GA,,Orange,2021-01-01,2022-01-01
